"","YR_1_1","YR_1_2","YR_1_3","YR_3_2","YR_3_3","YR_3_4","YR_1_4","YR_1_5","YR_1_6","YR_2_6","YR_2_7","YR_2_8","YR_1_17","YR_2_1","YR_2_2","YR_2_3","YR_2_4","YR_2_5","YR_3_8","YR_3_9","YR_3_10","YR_3_11","YR_1_10","YR_1_11","YR_1_12","YR_1_13","YR_3_12","YR_3_13","YR_3_14","YR_3_15","YR_3_16"
"ASV_3149",0,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,6,0,0
"ASV_3160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,27,32,24
"ASV_3161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,24,29,81
"ASV_3164",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,8,18,14,14,0,51
"ASV_3166",0,0,0,0,0,0,0,0,1,0,58,0,0,0,0,0,0,0,21,54,0,0,0,0,0,0,0,0,0,0,0
"ASV_3174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,42,34,33,0
"ASV_3175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,22,14,36,46
"ASV_3182",0,0,0,37,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,23,0,0,0,0,0,0,0
"ASV_3183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,10,5,0,5,30,8,37,34
"ASV_3184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,30,43,27,0,42
"ASV_3185",0,8,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,29,0,10,0,0,8,0,0,0,0,0,0
"ASV_3187",0,0,0,0,0,0,0,0,0,0,0,0,32,8,24,0,0,0,0,31,14,22,0,0,0,0,0,0,0,0,0
"ASV_3188",0,4,0,0,34,0,28,0,0,0,0,0,0,5,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,19,24,48
"ASV_3192",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,30,45,0,0
"ASV_3195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,18,16,32,32
"ASV_3196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,41,15,39
"ASV_3197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,56,24,27,0
"ASV_3199",6,0,0,10,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,15,0,14,13,21,0,0,0,0,0,0,0
"ASV_3206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,34,27,23,24,0
"ASV_3208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,29,26,28,16
"ASV_3209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,22,0,44,31,43
"ASV_3210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,46,29,24,35,0
"ASV_3211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,44,0,0,0,16,26,24,0,0,0,0,0
"ASV_3212",0,8,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,16,0,0,0,0,0
"ASV_3213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,0,50,18,42
"ASV_3216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,36,23,30,0
"ASV_3219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,15,32,36
"ASV_3220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,48,37,36,0
"ASV_3221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,57,37,38,0
"ASV_3222",7,0,10,0,0,12,10,23,0,9,0,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"ASV_3223",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,25,0,0,6,14,0,26,0,0,0,0,0
"ASV_3224",0,0,0,0,0,0,0,0,0,10,0,32,0,0,0,4,0,0,17,25,0,0,0,14,15,0,0,0,0,0,0
"ASV_3225",0,0,0,0,0,0,0,0,20,0,0,0,0,41,0,0,17,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"ASV_3227",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,59,23,24,0
"ASV_3228",0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,36,45,0
"ASV_3231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,48,30,0,34
"ASV_3232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,16,29,28
"ASV_3237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,57,31,0,50
"ASV_3238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,25,26,26,26
"ASV_3239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,46,28,29,0
"ASV_3240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,28,37,43,0
"ASV_3242",3,0,3,0,0,0,7,7,9,6,0,7,6,7,6,13,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0
"ASV_3243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,49,0,39,0,51
"ASV_3247",0,0,0,12,0,10,0,0,0,0,0,0,8,0,0,0,0,0,11,14,24,20,0,0,0,0,0,0,0,17,0
"ASV_3248",0,0,0,0,40,0,29,0,0,0,0,0,0,13,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0
"ASV_3255",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,5,38,0,11,0,0
"ASV_3256",8,0,0,0,0,0,23,7,35,0,35,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0
"ASV_3257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,30,24,25,27,17
"ASV_3258",0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,68,0,0,0,0,32,0,0,19,0,0,0,0,0,0,0
"ASV_3259",0,0,6,14,0,0,9,0,11,0,0,0,0,12,0,0,0,0,10,16,0,0,0,11,0,0,0,0,0,0,0
"ASV_3260",0,0,0,11,0,0,11,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
"ASV_3261",0,0,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,6,0,0,18,0,0,0,0,0,0,0,11,0,0
"ASV_3262",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,59,0,0,63,0
"ASV_3265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,58,29,22,0
"ASV_3267",10,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,15,0,0,0,14,33,7,0,0,0,0,0,0
"ASV_3268",0,0,0,0,0,0,0,0,28,0,0,27,0,11,0,0,0,0,14,8,9,0,13,27,7,0,0,0,0,0,0
"ASV_3269",0,0,0,45,0,0,32,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,0,0,0
"ASV_3270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,31,31,27,22,0
"ASV_3274",0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,23,19,0,20,22
"ASV_3277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,22,32,0
"ASV_3278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,26,36,0
"ASV_3279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,25,58,0
"ASV_3280",8,0,6,28,52,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0
"ASV_3282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,32,0,37,68,0
"ASV_3285",0,20,9,0,0,23,10,0,0,0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3287",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,51,11,25,31
"ASV_3294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54,23,41,0
"ASV_3298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,49,0,44
"ASV_3299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,53,30,40,0
"ASV_3300",10,0,0,0,44,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
"ASV_3301",0,0,7,0,0,0,12,0,12,0,0,30,0,17,0,0,0,0,10,0,0,0,4,0,0,6,0,0,0,0,0
"ASV_3303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,14,13,0,75
"ASV_3304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,37,26,32,0
"ASV_3305",0,12,0,0,0,0,14,0,0,9,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3306",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,25,34,20,12,34
"ASV_3311",25,0,6,0,0,3,0,8,0,0,0,0,9,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0
"ASV_3313",0,18,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,55,0,0,33,0
"ASV_3318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,38,29,18
"ASV_3323",0,0,15,0,0,0,0,0,16,0,0,26,0,12,0,0,22,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"ASV_3329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,39,19,25,16
"ASV_3330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,50,22,35,0
"ASV_3332",14,0,6,0,0,0,0,25,31,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"ASV_3333",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,46,22,24,12,25
"ASV_3334",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,28,0,9,22,0,0,0,13,0,5,16,0
"ASV_3336",0,22,0,0,0,0,0,0,26,0,0,7,0,0,0,0,0,0,16,0,0,0,0,22,0,0,0,0,0,0,0
"ASV_3337",0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0
"ASV_3341",7,0,0,0,0,0,0,18,11,0,0,0,0,7,0,0,0,0,9,18,0,20,0,0,0,0,0,0,0,0,0
"ASV_3342",0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,11,20,21,11,22,0
"ASV_3347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,34,32,24,0
"ASV_3348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,23,61,0
"ASV_3349",0,0,7,0,0,0,10,18,9,0,0,35,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,16,0,0,0
"ASV_3350",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,39,0,0,0,73
"ASV_3351",0,26,3,0,0,0,11,0,7,0,0,10,0,0,0,0,3,0,0,0,20,5,0,0,11,0,0,0,0,0,0
"ASV_3352",0,0,0,0,0,0,15,0,0,0,12,0,0,0,0,0,0,0,15,19,31,0,0,0,0,44,0,0,0,0,0
"ASV_3354",0,0,0,0,60,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
"ASV_3357",0,16,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
"ASV_3359",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,10,0,0
"ASV_3365",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,39,0,0,0,0,0,0,0,0,0,0
"ASV_3367",0,5,6,0,0,0,0,0,8,7,3,0,9,9,0,6,7,2,0,0,0,0,9,0,5,4,0,0,0,0,0
"ASV_3369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,54,0,38,0,0
"ASV_3370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,19,12,38,41
"ASV_3372",0,0,0,0,0,0,9,0,15,0,0,8,0,0,0,0,0,0,26,51,0,0,0,0,0,0,0,0,0,0,0
"ASV_3375",0,0,0,0,0,0,0,0,26,0,16,0,0,0,0,0,0,0,19,65,0,0,0,0,0,0,0,0,0,0,0
"ASV_3378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,57,48,24,0,0
"ASV_3380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,12,21,43
"ASV_3384",0,0,0,0,57,0,0,0,6,0,0,0,0,0,0,0,0,0,44,0,0,0,0,27,0,0,0,0,0,0,0
"ASV_3385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,45,43,0,39,0
"ASV_3386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,0,22,13,43
"ASV_3393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24,37,31,33,0
"ASV_3395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,45,0,37
"ASV_3396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,44,56
"ASV_3400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,42,21,19,29
"ASV_3409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,63,24,19,0
"ASV_3410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,9,34,47
"ASV_3411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,42,37
"ASV_3412",12,0,7,0,32,12,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,16,21,12,14,0
"ASV_3415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,32,35,24,0
"ASV_3417",0,0,7,0,0,25,0,0,12,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0
"ASV_3419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,104
"ASV_3423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,32,34,0,21
"ASV_3424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,27,54,0
"ASV_3425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,35,11,0,43
"ASV_3427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,17,42,0,61
"ASV_3428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,26,22,15,25,31
"ASV_3434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,38,24,26,0
"ASV_3436",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,24,11,0,0,0,0
"ASV_3438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,32,0,42,19
"ASV_3440",0,0,0,0,19,0,0,0,0,0,0,0,39,0,14,0,0,0,0,36,0,16,0,0,0,0,0,0,0,0,0
"ASV_3445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,30,32,0
"ASV_3446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,32,28,0
"ASV_3447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,21,29,24
"ASV_3454",12,0,0,0,66,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
"ASV_3459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,30,29,24,0,33
"ASV_3460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,0,25,41,28
"ASV_3461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,35,0,26,28
"ASV_3462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,28,37,40,0
"ASV_3465",0,0,12,0,0,21,0,0,0,0,0,12,0,0,0,0,15,10,0,1,22,0,0,0,0,0,0,0,0,0,0
"ASV_3472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,20,35,0
"ASV_3473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,22,22,19
"ASV_3474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,22,27,39
"ASV_3477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,9,13,0,26,0,42,0,0
"ASV_3478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,36,35,18,34,0
"ASV_3482",0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,33,0
"ASV_3487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,0,15,22,18
"ASV_3490",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,23,48,26
"ASV_3491",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,15,9,0,0,0,0,64,0,0
"ASV_3492",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,6,0,27,0,30,52,0
"ASV_3498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,41,31,20,0
"ASV_3502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,36,23,21,0
"ASV_3508",0,21,13,0,0,0,16,0,27,0,10,0,9,0,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"ASV_3509",0,7,0,0,0,3,0,0,5,0,0,0,0,0,0,9,0,0,6,58,13,19,0,0,0,0,0,0,0,0,0
"ASV_3510",0,0,0,0,0,0,0,0,29,0,0,12,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,21,36,0
"ASV_3515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,41,25,32,0
"ASV_3516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,26,44,0
"ASV_3517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,25,35,0
"ASV_3519",0,0,0,0,0,0,0,4,31,0,0,0,0,0,23,0,0,0,0,39,0,0,0,17,0,0,0,0,0,0,0
"ASV_3532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,36,23
"ASV_3537",17,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"ASV_3538",9,0,21,38,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,24,0,34,53,0
"ASV_3542",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,32,8,17,0,0,0,0,0
"ASV_3544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,26,18,30,0
"ASV_3547",0,16,24,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
"ASV_3548",0,0,17,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,23,0,34,0,0,0,0,0,0,0,0,0,0
"ASV_3551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,26,23,24,0
"ASV_3554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,46,21,28,0
"ASV_3558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,44,48,26,0,0
"ASV_3559",0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,6,0,0,0,0,0
"ASV_3560",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,42,0,0,9,0,0,6,0,0,3,3,4,6,2
"ASV_3561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,15,11,30,37
"ASV_3562",0,0,0,0,0,15,0,0,31,0,0,0,0,0,0,0,0,0,9,0,0,20,0,0,0,0,0,0,0,0,0
"ASV_3563",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,58,0,53,0,0
"ASV_3569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,54,32,8,0
"ASV_3570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,44,25,28,0
"ASV_3571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,19,32,12
"ASV_3572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,28,34,15
"ASV_3578",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,37,21,24,0,0
"ASV_3579",0,0,0,0,0,0,12,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,41,0,53,0,0,0,0,0,0
"ASV_3580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,39,31,38,0
"ASV_3583",0,0,3,0,0,0,8,0,34,0,0,0,0,0,0,0,0,0,0,12,9,11,0,0,0,0,0,0,0,0,0
"ASV_3589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,37,32,0,11
"ASV_3590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,46,16,19,0
"ASV_3592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,47,30,32,0
"ASV_3594",0,0,6,0,0,0,0,5,0,0,0,3,8,0,11,11,0,0,0,16,0,7,5,0,0,0,0,0,0,0,0
"ASV_3595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,48,20,44,0
"ASV_3600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,23,0,30,25,36
"ASV_3603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,29,27,0,35
"ASV_3609",5,4,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,10,0,14,0,0
"ASV_3612",0,0,0,0,0,0,66,0,8,0,0,0,0,0,0,18,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,22,30,22
"ASV_3620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,43,28,26,0
"ASV_3621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,18,41,0
"ASV_3624",0,0,0,0,0,12,0,0,13,0,0,14,0,0,0,0,0,0,30,0,13,4,7,6,0,0,0,0,0,0,0
