"","YR_1_1","YR_1_2","YR_1_3","YR_3_2","YR_3_3","YR_3_4","YR_1_4","YR_1_5","YR_1_6","YR_2_6","YR_2_7","YR_2_8","YR_1_17","YR_2_1","YR_2_2","YR_2_3","YR_2_4","YR_2_5","YR_3_8","YR_3_9","YR_3_10","YR_3_11","YR_1_10","YR_1_11","YR_1_12","YR_1_13","YR_3_12","YR_3_13","YR_3_14","YR_3_15","YR_3_16"
"ASV_578",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,35,43,102,75,156,118
"ASV_579",0,0,0,0,30,0,0,13,0,0,0,0,0,0,18,139,0,0,0,0,0,0,5,44,0,0,0,0,0,0,0
"ASV_580",0,0,8,0,0,0,7,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,12,106,93,85,78,118
"ASV_581",0,0,0,7,0,12,57,0,0,8,0,0,0,36,0,0,0,0,0,0,5,97,45,99,0,54,0,0,0,0,0
"ASV_582",0,0,0,0,0,0,0,0,0,0,0,0,109,20,47,0,30,40,0,19,44,6,0,0,0,0,0,0,0,0,0
"ASV_583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,0,25,56,91,114,107,101
"ASV_584",34,0,42,54,24,9,0,6,0,0,0,0,0,33,15,8,0,0,0,0,0,88,24,21,0,30,0,0,0,0,0
"ASV_585",20,0,11,11,0,24,14,0,7,0,0,0,0,0,31,0,0,0,12,49,28,38,0,6,8,0,18,25,20,12,0
"ASV_587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,0,0,27,107,105,118,75,63
"ASV_588",0,0,0,0,19,23,0,121,0,0,0,0,0,0,0,139,0,0,0,0,0,0,39,70,0,0,0,0,0,0,0
"ASV_589",0,0,0,0,19,0,0,0,0,0,0,0,87,21,59,0,0,33,20,41,36,73,0,0,0,0,0,0,0,0,0
"ASV_590",0,0,0,19,66,0,0,0,0,0,0,0,0,0,44,0,52,51,0,12,24,0,0,0,0,0,0,0,0,0,0
"ASV_591",0,43,69,23,0,0,44,0,46,0,0,21,38,60,56,21,56,44,0,17,13,0,0,0,26,7,0,0,0,0,0
"ASV_592",96,31,21,45,134,24,8,21,0,0,0,0,24,75,0,21,7,59,0,0,0,17,36,17,27,0,0,0,0,0,0
"ASV_593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,23,78,120,84,100,82
"ASV_594",11,24,27,10,51,0,25,15,23,17,27,51,0,14,0,11,19,44,15,11,17,0,0,31,12,13,0,0,0,0,0
"ASV_595",0,14,10,0,0,15,17,19,5,6,0,0,11,13,0,18,0,27,20,5,12,7,10,5,2,22,51,23,53,63,78
"ASV_596",42,0,0,24,99,0,0,24,0,0,0,0,24,0,0,20,0,17,0,0,0,107,35,13,0,0,0,0,0,0,0
"ASV_597",0,0,0,0,100,0,0,0,0,0,0,0,56,35,146,0,0,50,0,34,0,0,0,0,0,0,0,0,0,0,0
"ASV_598",0,24,25,31,0,18,24,0,31,0,97,49,39,0,0,23,0,60,0,0,21,0,0,16,0,0,0,0,0,0,0
"ASV_599",35,16,7,4,0,3,4,39,12,19,7,8,23,0,10,7,9,0,17,15,10,20,0,3,17,5,18,0,24,12,0
"ASV_600",43,0,0,15,82,23,0,14,0,0,0,0,0,0,27,11,0,0,24,6,0,12,51,18,8,34,0,0,0,0,0
"ASV_601",0,0,0,0,0,0,0,0,0,0,0,0,44,46,78,0,38,58,0,41,41,38,0,0,0,0,0,0,0,0,0
"ASV_602",0,31,10,0,36,12,82,13,14,0,0,20,0,15,0,10,26,0,0,0,0,10,21,29,31,18,0,0,0,0,0
"ASV_603",124,0,11,44,0,5,7,20,0,0,0,0,0,17,7,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0
"ASV_604",30,0,0,202,0,0,0,0,0,0,0,37,0,0,0,132,68,0,0,24,0,0,96,0,0,0,0,0,0,0,0
"ASV_605",11,19,34,3,67,6,21,9,5,8,54,17,29,4,35,6,23,41,1,2,3,9,3,29,7,2,13,0,0,0,0
"ASV_606",0,0,0,0,0,0,0,0,0,0,0,0,98,33,153,0,0,0,0,26,56,27,0,0,0,0,0,0,0,0,0
"ASV_607",63,0,25,69,0,0,0,19,0,0,0,0,0,99,20,0,0,0,0,0,0,10,40,11,0,0,0,0,0,0,0
"ASV_608",0,60,120,19,90,0,56,0,21,26,0,19,0,44,0,0,0,118,0,22,0,14,23,0,0,0,0,0,0,0,0
"ASV_609",0,41,19,0,21,0,0,0,129,0,45,115,23,0,0,0,11,0,41,12,32,61,8,13,0,0,0,0,0,0,0
"ASV_610",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,19,130,73,76,92,87
"ASV_611",0,0,0,0,0,0,11,0,0,0,0,0,18,0,0,37,0,0,0,334,19,0,0,5,16,0,0,0,0,0,0
"ASV_612",0,18,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,30,22,15,0,7,12,14,10,42,42,63,58,71,128
"ASV_613",38,21,0,11,21,15,17,25,19,17,0,0,0,0,0,39,0,0,9,46,60,34,33,17,14,28,0,0,0,0,0
"ASV_614",0,0,17,11,0,15,20,0,18,43,21,47,0,0,18,0,0,0,11,9,0,2,14,5,14,25,58,38,22,38,0
"ASV_615",0,0,6,0,0,0,2,105,0,0,0,0,338,0,27,71,0,0,0,0,0,0,3,107,12,0,0,0,0,0,0
"ASV_616",0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,9,2,2,6,0,0,0,13,6,4,14,76,75,81,86,67
"ASV_617",41,10,0,12,0,0,0,18,18,0,0,0,18,7,19,32,14,42,0,51,18,22,0,0,13,0,3,0,0,0,0
"ASV_618",28,0,279,0,0,0,20,141,0,0,0,0,0,0,141,3,0,0,0,0,0,0,42,17,0,46,0,0,0,0,0
"ASV_619",0,0,0,44,0,0,0,0,0,40,63,0,28,0,25,0,155,39,0,34,37,0,0,0,0,0,0,0,0,0,0
"ASV_620",0,5,0,0,10,13,93,0,8,0,0,12,0,18,0,0,0,0,9,5,28,0,0,5,5,18,0,0,0,0,0
"ASV_621",0,22,82,12,0,11,15,0,56,16,50,34,27,5,0,9,17,95,11,23,19,11,20,13,0,4,0,0,0,0,0
"ASV_622",0,30,0,0,0,0,14,0,0,0,34,0,0,0,41,0,0,0,0,0,43,0,0,0,0,62,53,50,42,52,62
"ASV_623",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,29,45,85,73,66,92,67
"ASV_624",0,0,0,38,41,0,0,0,0,0,0,0,57,17,50,0,0,0,0,39,47,27,0,0,0,0,0,0,0,0,0
"ASV_625",9,21,26,0,0,0,0,5,55,27,0,26,0,28,0,0,0,26,26,41,35,44,11,0,0,0,0,3,0,0,0
"ASV_626",15,0,0,36,33,89,15,0,53,0,0,0,0,65,69,0,0,31,0,0,8,31,8,20,0,0,0,0,0,0,0
"ASV_627",0,0,5,32,87,70,0,0,28,0,0,15,0,0,0,0,0,0,43,8,12,0,9,10,22,9,0,0,0,0,0
"ASV_628",0,0,6,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,7,0,7,0,5,0,7,27,70,71,56,93,82
"ASV_629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,14,83,81,100,71,120
"ASV_630",3,0,29,13,0,24,10,0,2,7,13,0,0,0,8,0,167,84,10,0,69,0,5,11,0,0,0,0,0,0,0
"ASV_631",6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,14,6,0,3,0,0,13,36,37,28,68,53,200
"ASV_632",12,13,17,0,0,9,0,26,17,0,0,10,26,0,0,0,0,21,12,16,25,18,9,9,16,20,22,38,40,52,29
"ASV_633",0,0,0,0,0,157,52,0,12,0,183,0,0,0,0,0,53,53,0,0,0,0,0,0,97,0,0,0,0,0,0
"ASV_634",0,0,6,3,0,0,4,0,0,12,17,0,15,22,32,3,18,27,7,29,31,25,1,0,10,17,10,0,9,15,24
"ASV_636",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,90,79,109,127
"ASV_637",0,0,0,0,65,0,0,0,0,0,0,0,43,23,38,0,0,40,0,21,44,6,0,0,0,0,0,0,0,0,0
"ASV_638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,24,93,75,47,74,115
"ASV_639",13,0,0,0,0,11,0,0,12,39,0,7,9,28,0,5,53,62,17,32,20,41,0,8,6,19,7,15,16,9,0
"ASV_640",11,0,0,15,62,0,0,27,22,0,38,39,30,40,15,0,44,33,36,17,27,18,5,14,12,8,0,0,0,0,0
"ASV_641",0,0,10,0,0,0,0,0,15,0,0,40,0,0,0,0,0,0,21,3,0,0,0,0,0,0,56,32,44,60,64
"ASV_642",0,33,89,78,0,8,19,14,8,0,44,111,21,8,0,0,0,8,6,0,0,0,11,4,31,0,0,0,0,0,0
"ASV_643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,4,1,3,5,16,58,93,96,93,82
"ASV_644",8,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,4,7,6,0,0,76,92,56,94,90
"ASV_645",0,0,0,39,34,0,0,0,0,0,0,0,38,24,64,0,64,38,0,14,32,0,0,0,0,0,0,0,0,0,0
"ASV_646",0,0,0,0,23,0,26,0,14,0,0,13,0,0,0,0,0,0,74,12,30,0,0,0,0,0,0,0,0,0,0
"ASV_647",0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,9,22,82,65,79,91,70
"ASV_648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,108,103,94,0
"ASV_649",11,20,9,0,0,0,0,6,37,0,0,0,0,14,0,0,15,17,16,9,9,8,3,6,11,8,39,37,31,35,49
"ASV_650",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,1,8,13,0,9,32,56,83,63,66,71
"ASV_651",0,0,0,0,0,0,6,0,33,17,0,19,23,31,0,16,0,19,20,43,56,31,0,6,16,0,0,0,0,0,0
"ASV_652",0,0,0,0,33,0,0,0,0,0,0,0,21,13,52,0,0,55,0,46,35,31,0,0,0,0,0,0,0,0,0
"ASV_653",0,61,0,0,0,0,0,0,9,55,0,128,12,0,23,8,121,13,0,63,21,0,34,67,0,0,0,0,0,0,0
"ASV_654",40,0,0,8,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,8,23,0,0,0,0,0,0,0
"ASV_655",0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,106,36,77,69,158
"ASV_656",12,13,7,0,20,11,35,12,6,0,32,0,37,12,0,12,5,69,12,6,8,2,6,12,0,52,13,8,15,10,22
"ASV_657",0,26,28,4,95,12,0,0,25,17,33,23,9,42,60,18,49,32,14,15,8,12,0,24,0,0,2,0,0,0,0
"ASV_658",0,0,0,32,0,0,0,0,0,0,0,0,57,19,32,0,0,36,0,43,73,18,0,0,0,0,0,0,0,0,0
"ASV_659",0,35,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,296,58,0,8,17,0,21,0,0,0,0,0,0
"ASV_660",13,18,10,0,30,10,0,34,7,0,0,0,9,0,0,8,0,0,0,5,0,8,0,0,18,7,38,21,45,32,64
"ASV_661",0,0,0,30,62,63,9,7,11,40,0,0,24,0,37,7,0,0,17,8,0,0,0,0,0,33,5,0,15,20,16
"ASV_662",0,0,11,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,74,95,75,67,45
"ASV_663",11,24,0,8,31,0,0,3,9,18,0,0,0,3,7,0,0,0,19,38,12,6,9,13,29,32,0,0,0,0,0
"ASV_664",0,12,12,0,0,12,37,0,11,15,0,106,5,24,0,1,19,0,44,30,8,15,9,16,6,0,0,0,0,0,0
"ASV_665",26,0,0,36,2,7,0,15,0,0,0,0,2,12,27,70,0,6,0,0,0,20,13,31,0,0,0,0,0,0,0
"ASV_666",29,0,9,41,108,47,15,0,0,15,0,33,0,13,21,0,42,0,0,0,10,0,0,11,0,0,0,0,0,0,0
"ASV_667",57,0,0,152,0,3,0,21,0,0,0,0,0,82,0,0,0,0,0,0,0,25,4,45,0,0,0,0,0,0,0
"ASV_668",0,0,0,38,32,0,0,0,0,0,0,0,45,0,26,0,0,0,29,42,21,44,0,0,0,0,0,0,0,0,0
"ASV_669",0,56,0,28,55,0,45,30,34,0,39,11,16,0,0,20,49,0,0,0,4,0,0,0,0,0,14,0,30,32,0
"ASV_670",3,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,68,47,65,68,105
"ASV_671",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,14,97,103,84,91,48
"ASV_672",0,0,15,9,27,0,11,9,16,0,0,0,0,0,0,0,0,0,22,6,15,0,0,27,5,25,45,43,34,38,68
"ASV_673",0,42,0,0,45,0,28,0,28,27,0,31,25,12,30,1,0,23,46,20,29,10,17,13,19,22,0,0,0,0,0
"ASV_674",0,0,0,17,0,0,0,0,0,128,0,0,65,12,22,0,44,28,0,9,28,5,0,0,0,0,0,0,0,0,0
"ASV_675",0,30,24,7,48,0,50,0,42,20,44,10,34,19,15,8,0,53,14,23,27,7,9,13,0,6,0,0,0,0,0
"ASV_676",0,0,0,0,24,0,0,0,0,0,0,0,57,0,35,0,0,0,0,46,21,53,0,0,0,0,0,0,0,0,0
"ASV_677",0,0,0,46,24,0,0,0,0,0,0,0,62,13,0,0,26,42,0,27,68,27,0,0,0,0,0,0,0,0,0
"ASV_678",0,0,0,0,0,0,0,0,0,0,0,0,94,0,28,0,0,0,0,62,40,100,0,0,0,0,0,0,0,0,0
"ASV_679",23,41,0,18,114,69,6,3,15,0,0,0,0,0,0,0,0,0,30,12,0,0,0,3,20,36,0,0,0,0,0
"ASV_680",26,13,14,15,30,36,2,26,1,0,0,0,12,13,34,20,0,21,1,1,8,49,17,15,0,1,0,0,5,0,0
"ASV_681",28,22,0,0,0,0,0,0,40,61,0,0,0,0,0,0,0,0,34,0,12,0,0,9,0,20,0,0,0,0,0
"ASV_682",88,23,30,10,18,65,2,16,20,0,7,0,0,0,36,0,0,0,34,0,0,18,0,0,0,0,0,0,0,0,0
"ASV_683",7,10,5,0,0,2,31,10,10,4,0,0,0,11,0,6,0,31,14,5,7,3,0,0,0,13,30,33,24,29,12
"ASV_684",0,13,0,26,70,17,0,0,22,0,0,0,26,11,0,28,21,0,14,30,35,9,0,18,0,30,0,0,0,0,0
"ASV_685",0,0,0,0,96,70,0,0,0,0,0,50,44,0,115,69,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"ASV_686",0,14,0,0,0,0,0,10,25,19,0,0,68,0,25,2,7,0,23,31,50,34,9,12,18,0,0,0,0,0,0
"ASV_687",0,0,0,0,54,0,0,0,0,0,0,0,0,23,0,14,0,0,0,0,0,0,0,19,0,0,62,60,78,25,75
"ASV_688",15,0,29,30,0,34,6,0,25,15,0,30,0,20,31,11,0,0,0,0,9,0,0,0,0,0,24,25,21,18,0
"ASV_690",0,0,0,65,39,0,0,0,0,0,0,0,48,0,51,0,0,24,0,32,47,21,0,0,0,0,0,0,0,0,0
"ASV_691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,119,77,65,53,70
"ASV_692",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,42,0,0,37,0,0,0,0,50,0,0,0,0,0,0,0
"ASV_693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,18,80,87,68,83,65
"ASV_694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,107,134
"ASV_695",0,0,112,17,0,53,14,0,21,12,22,0,0,28,0,30,0,0,0,18,93,16,18,0,0,0,0,0,0,0,0
"ASV_697",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,25,47,85,87,95,101
"ASV_698",49,0,2,0,0,0,0,24,0,0,0,0,0,0,78,233,0,0,0,0,0,0,5,46,0,0,0,0,0,0,0
"ASV_699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,82,117,70,81
"ASV_700",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,71,97,63,83,78
"ASV_701",0,0,0,15,34,0,0,0,0,0,0,0,42,25,103,0,0,17,38,33,22,15,0,0,0,0,0,0,0,0,0
"ASV_702",0,104,39,0,0,0,0,0,156,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,81,89,97,86,59
"ASV_704",53,0,49,0,0,0,0,0,25,0,0,0,25,11,0,21,0,0,55,32,28,109,0,0,0,0,0,0,0,0,0
"ASV_705",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,102,93,108,73,58
"ASV_706",0,0,0,15,57,13,0,0,0,0,0,0,136,21,30,0,43,41,11,29,16,33,0,0,0,0,0,0,0,0,0
"ASV_707",32,0,14,21,12,34,20,0,32,247,24,11,0,31,7,12,0,8,0,1,12,45,0,0,16,6,0,0,0,0,0
"ASV_708",8,19,8,3,44,0,0,0,29,12,20,8,27,11,20,9,0,28,21,32,13,14,9,5,16,0,0,0,0,0,0
"ASV_709",0,0,0,0,100,11,0,50,12,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0
"ASV_710",0,0,0,7,0,0,34,5,0,17,0,0,0,0,0,0,0,0,274,0,0,0,0,0,250,77,0,0,0,0,0
"ASV_712",0,24,0,0,0,0,7,0,0,0,17,15,0,10,99,0,0,0,0,0,0,0,4,53,0,0,0,0,0,0,0
"ASV_713",0,17,29,4,0,11,13,1,33,26,21,15,6,26,13,6,16,28,28,33,21,6,5,17,8,0,1,0,0,7,0
"ASV_714",0,42,7,0,0,0,0,0,18,50,18,0,40,15,28,5,0,10,62,16,10,4,15,61,14,15,0,0,0,0,0
"ASV_715",11,38,15,36,42,17,10,16,29,28,0,20,18,6,0,9,0,0,0,5,6,5,5,7,12,0,0,0,0,0,0
"ASV_716",0,45,90,0,0,0,22,0,24,0,154,41,0,36,0,27,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
"ASV_717",26,10,12,19,0,16,50,29,14,48,0,29,0,16,0,14,33,0,0,0,10,13,0,1,16,0,0,0,0,0,0
"ASV_719",70,36,0,0,0,66,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,73,0,23,0,0,0,0,0,0,0
"ASV_720",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,6,5,75,70,106,58,70
"ASV_721",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,10,4,2,0,9,3,8,18,62,77,47,72,81
"ASV_723",20,0,0,0,0,0,0,0,45,0,0,0,32,0,0,0,0,0,47,27,9,27,0,9,19,29,0,0,0,0,0
"ASV_724",105,0,0,11,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0
"ASV_725",43,12,8,17,0,0,0,11,0,0,0,0,0,11,84,137,0,0,0,0,0,4,5,37,0,0,0,0,0,0,0
"ASV_726",0,3,2,8,0,0,13,4,1,0,10,7,3,0,15,24,7,21,6,5,5,0,8,3,9,28,49,39,25,35,43
"ASV_727",0,13,17,24,0,9,21,0,53,0,37,42,0,0,0,0,0,0,5,22,24,0,2,6,0,0,0,0,0,0,0
"ASV_728",18,123,0,0,0,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"ASV_729",42,0,0,0,0,39,0,80,0,0,20,0,0,11,0,0,0,0,0,0,0,40,52,22,0,43,0,0,0,0,0
"ASV_730",21,6,3,28,48,8,3,3,3,21,25,17,14,3,14,4,37,4,5,6,6,12,2,7,18,13,0,0,0,0,0
"ASV_731",0,0,0,0,45,0,0,0,0,0,0,0,43,13,0,0,0,44,0,13,22,5,0,0,0,0,0,0,0,0,0
"ASV_732",0,36,11,4,21,0,0,1,58,0,0,0,17,16,0,0,0,7,89,23,6,18,0,0,9,10,0,0,0,0,0
"ASV_733",22,0,25,10,0,10,17,0,11,34,0,0,0,39,0,0,53,82,0,0,11,36,0,0,0,0,4,0,0,0,0
"ASV_734",0,0,0,0,0,0,0,0,0,0,0,0,71,16,45,0,0,56,0,29,49,0,0,0,0,0,0,0,0,0,0
"ASV_735",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,18,0,54,105,75,79,86
"ASV_736",0,43,0,0,0,0,0,13,40,0,0,0,55,0,0,0,0,0,34,42,24,23,0,0,49,0,0,0,0,0,0
"ASV_737",0,41,18,29,80,43,30,3,11,0,0,30,0,47,0,0,46,0,26,9,0,0,0,0,0,0,0,0,0,0,0
"ASV_738",8,2,15,39,35,12,1,26,0,0,0,18,77,32,28,10,0,5,0,0,9,11,15,4,6,5,0,0,0,0,0
"ASV_739",0,44,14,90,0,0,0,0,20,0,0,16,0,13,0,0,44,0,0,0,29,20,0,25,0,39,0,0,0,0,0
"ASV_740",0,17,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,15,13,20,11,0,10,26,31,19,58,58,45,28
"ASV_741",0,12,0,9,0,0,13,0,6,85,0,112,0,0,0,0,0,0,53,10,0,0,16,29,37,34,0,0,0,0,0
"ASV_742",0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,14,0,7,23,61,59,84,72,67
"ASV_743",16,0,36,118,0,12,3,4,0,0,0,0,0,36,0,0,0,0,0,0,0,37,41,9,0,0,0,0,0,0,0
"ASV_744",3,12,2,10,40,5,9,5,5,5,32,13,4,5,4,3,9,17,7,7,3,14,8,0,7,18,7,8,13,16,10
"ASV_745",40,0,32,0,0,16,14,28,41,58,15,0,27,19,0,0,0,0,0,23,12,21,0,0,0,0,0,0,0,0,0
"ASV_746",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,3,0,0,0,0,7,15,8,0,40,70,90,49,79,0
"ASV_747",0,0,0,0,20,0,0,0,0,0,0,0,67,0,48,0,0,0,29,36,0,51,0,0,0,0,0,0,0,0,0
"ASV_748",0,14,22,39,0,0,0,33,10,0,0,0,0,38,58,0,0,0,0,0,5,25,20,12,0,0,0,0,0,0,0
"ASV_749",0,0,0,19,0,0,44,0,27,60,0,65,0,42,0,9,0,0,17,28,0,20,0,17,47,44,0,0,0,0,0
"ASV_750",0,0,14,12,0,0,14,0,0,0,0,0,22,7,37,7,0,0,8,17,26,15,0,0,0,0,8,9,3,0,32
"ASV_751",0,0,0,24,50,0,0,0,0,0,0,0,154,15,31,0,39,50,0,27,9,28,0,0,0,0,0,0,0,0,0
"ASV_752",0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,23,0,23,28,15,0,0,0,0,0,0,0,0,0
"ASV_753",45,0,0,0,121,59,0,0,0,40,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_755",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,61,104,69,63,39
"ASV_756",14,80,5,0,37,2,7,48,28,13,0,7,0,5,0,6,0,0,13,0,13,4,5,5,8,45,0,0,0,0,0
"ASV_758",7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,17,13,46,89,86,53,64
"ASV_759",25,30,39,0,0,0,19,0,44,0,0,28,0,22,0,0,48,0,12,20,0,0,11,12,0,0,0,0,0,0,0
"ASV_760",9,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,8,13,19,52,55,64,66,57
"ASV_761",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,8,4,20,23,34,70,63,64,70
"ASV_762",0,0,12,13,0,16,0,0,0,0,0,0,78,0,25,0,27,0,0,0,31,80,0,0,0,0,0,0,0,0,0
"ASV_763",21,0,15,42,0,0,0,8,0,0,0,0,0,7,16,19,0,0,0,0,0,0,82,5,0,0,0,0,0,0,0
"ASV_764",13,0,0,4,0,6,0,3,14,22,17,0,0,24,24,0,47,25,12,33,12,34,1,11,10,11,3,0,0,4,0
"ASV_765",0,13,32,0,121,7,0,5,40,0,44,51,0,35,0,16,0,0,0,8,71,0,0,0,0,0,0,0,0,0,0
"ASV_766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,92,81,69,75,0
"ASV_767",15,0,22,2,0,22,0,10,16,0,0,0,27,5,34,11,0,0,0,18,21,9,0,0,0,13,0,0,0,0,0
"ASV_768",0,130,0,0,0,0,0,0,23,17,0,0,215,0,0,29,0,0,0,0,0,2,0,42,0,10,0,0,0,0,0
"ASV_769",0,0,0,35,37,0,0,0,0,95,0,0,52,13,29,0,0,11,0,11,14,9,0,0,0,0,0,0,0,0,0
"ASV_771",0,0,0,39,48,0,0,0,0,0,0,0,50,28,28,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
"ASV_772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,5,19,86,54,82,66,64
"ASV_773",16,0,26,16,16,27,14,5,7,17,0,44,0,11,0,8,16,27,4,5,5,11,0,0,10,13,7,1,14,10,32
"ASV_774",0,0,0,0,0,0,0,0,33,87,0,27,0,0,0,0,0,0,35,38,13,9,0,0,26,18,0,0,0,0,0
"ASV_775",49,0,0,0,0,0,0,52,0,0,0,0,0,42,0,25,0,0,0,0,15,70,21,35,0,0,0,0,0,0,0
"ASV_776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,8,0,6,8,36,48,66,33,51,113
"ASV_777",7,20,0,0,0,6,20,4,3,5,0,0,3,0,7,4,0,11,9,0,0,4,0,0,4,9,64,56,32,52,38
"ASV_778",12,0,0,53,0,0,0,18,0,0,0,0,0,90,0,0,0,0,0,0,0,65,7,7,0,0,0,0,0,0,0
"ASV_779",0,12,16,0,16,13,22,4,31,33,31,83,0,0,0,5,26,11,24,19,13,0,6,11,51,12,0,0,0,0,0
"ASV_780",0,0,0,0,40,0,0,0,0,0,0,0,142,0,23,0,0,65,0,36,17,54,0,0,0,0,0,0,0,0,0
"ASV_781",34,0,0,29,0,0,0,76,0,0,0,0,0,63,36,4,0,0,0,0,0,13,45,0,0,0,0,0,0,0,0
"ASV_782",0,0,0,0,53,0,0,0,0,0,0,0,61,33,50,0,0,0,0,22,49,0,0,0,0,0,0,0,0,0,0
"ASV_783",14,131,0,33,12,23,17,0,23,0,0,57,0,20,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
"ASV_784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,67,88,67,64,60
"ASV_785",0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,13,6,6,6,10,0,3,13,28,55,59,43,45,39
"ASV_786",51,0,0,0,0,0,0,104,0,0,0,0,0,40,0,0,0,0,0,0,0,23,36,10,0,0,0,0,0,0,0
